transaction_date,card_name,customer_id,account_number,merchant_name,mcc_code,transaction_amount
3/22/2023,Citi Prestige,C137131,A1234000103,IndianOil,5651,92.7
2/16/2023,Citi Prestige,C194409,A1234000103,DMart,4511,68.3
4/23/2023,Citi Prestige,C115648,A1234000103,IndiGo,5411,61.23
8/22/2023,Citi Prestige,C145910,A1234000103,Tanishq,5411,69.47
8/21/2023,Citi Prestige,C121091,A1234000103,Google Play,4121,57.07
8/23/2023,Citi Prestige,C123348,A1234000103,Taj Hotels,5814,72.22
3/7/2023,Citi Prestige,C124448,A1234000103,Paytm,4121,58.8
5/22/2023,Citi Prestige,C153095,A1234000103,Decathlon,5812,33.7
5/20/2023,Citi Prestige,C169550,A1234000103,Uber,5411,52.8
12/11/2023,Citi Prestige,C101600,A1234000103,Big Bazaar,4722,39.4
8/2/2023,Citi Prestige,C162102,A1234000103,DMart,6012,86.5
11/25/2023,Citi Prestige,C147576,A1234000103,Airbnb,4511,37.13
9/3/2023,Citi Prestige,C185301,A1234000103,KFC,5311,64.8
2/12/2023,Citi Prestige,C118096,A1234000103,IndianOil,5655,59.65
2/24/2023,Citi Prestige,C113819,A1234000103,CaratLane,5912,68.67
6/18/2023,Citi Prestige,C149129,A1234000103,Uber,5651,77.55
9/11/2023,Citi Prestige,C125786,A1234000103,McDonald's,5411,18.92
7/11/2023,Citi Prestige,C157764,A1234000103,Airbnb,5311,86.7
8/22/2023,Citi Prestige,C134615,A1234000103,Yatra,5912,55.93
11/12/2023,Citi Prestige,C190474,A1234000103,Zara,7832,27.8
12/6/2023,Citi Prestige,C138861,A1234000103,Zomato,5732,73.83
11/7/2023,Citi Prestige,C163913,A1234000103,Rapido,5651,79
12/31/2023,Citi Prestige,C112000,A1234000103,BookMyShow,4511,92.5
3/9/2023,Citi Prestige,C126584,A1234000103,Yatra,4722,79.1
7/21/2023,Citi Prestige,C114457,A1234000103,Uber,7011,48.6
7/1/2023,Citi Prestige,C190163,A1234000103,Myntra,6012,43.7
10/2/2023,Citi Prestige,C121232,A1234000103,Taj Hotels,5912,26.3
8/6/2023,Citi Prestige,C163053,A1234000103,Decathlon,4511,39.05
10/12/2023,Citi Prestige,C120041,A1234000103,Adidas,5655,94.44
10/5/2023,Citi Prestige,C168565,A1234000103,IndiGo,5411,21.61
4/10/2023,Citi Prestige,C111076,A1234000103,INOX,5311,45.4
8/7/2023,Citi Prestige,C141980,A1234000103,Yatra,7011,12.24
9/22/2023,Citi Prestige,C122219,A1234000103,IndiGo,5732,58.03
3/3/2023,Citi Prestige,C138087,A1234000103,HPCL,5311,17.12
4/7/2023,Citi Prestige,C179907,A1234000103,PharmEasy,5541,70
3/31/2023,Citi Prestige,C141789,A1234000103,Singapore Airlines,4511,64.83
4/24/2023,Citi Prestige,C109757,A1234000103,MakeMyTrip,5655,86.1
10/30/2023,Citi Prestige,C119986,A1234000103,Ola,5912,72.8
5/8/2023,Citi Prestige,C129992,A1234000103,Zomato,5311,18.4
8/18/2023,Citi Prestige,C103197,A1234000103,Reliance Fresh,5814,100.11
1/28/2023,Citi Prestige,C102714,A1234000103,Shell,5944,97.4
8/12/2023,Citi Prestige,C197431,A1234000103,ITC Hotels,5651,72.65
7/21/2023,Citi Prestige,C125536,A1234000103,Airbnb,5814,88.5
6/10/2023,Citi Prestige,C106058,A1234000103,Vistara,5814,13.3
10/28/2023,Citi Prestige,C160678,A1234000103,MakeMyTrip,5941,37.45
8/27/2023,Citi Prestige,C148713,A1234000103,1mg,4112,91
3/6/2023,Citi Prestige,C128494,A1234000103,Apollo Pharmacy,5651,28
1/2/2023,Citi Prestige,C132947,A1234000103,Nike,5311,89.1
10/15/2023,Citi Prestige,C184909,A1234000103,Big Bazaar,4511,54.29
11/18/2023,Citi Prestige,C112661,A1234000103,Nike,6012,52.22
11/26/2023,Citi Prestige,C144442,A1234000103,IndiGo,4121,43.3
1/5/2023,Citi Prestige,C182331,A1234000103,Yatra,5912,28
10/17/2023,Citi Prestige,C174701,A1234000103,Apple,5941,94.59
8/9/2023,Citi Prestige,C194125,A1234000103,Ola,5541,95.7
12/2/2023,Citi Prestige,C168563,A1234000103,Domino's,7832,60.5
10/1/2023,Citi Prestige,C101910,A1234000103,H&M,4112,44.5
2/15/2023,Citi Prestige,C109685,A1234000103,HPCL,5311,84.7
12/18/2023,Citi Prestige,C114634,A1234000103,Reliance Fresh,6012,57.79
2/3/2023,Citi Prestige,C120777,A1234000103,DMart,4511,76.44
5/28/2023,Citi Prestige,C166942,A1234000103,AJIO,5941,76.31
2/8/2023,Citi Prestige,C102669,A1234000103,PhonePe,5655,24.2
12/8/2023,Citi Prestige,C135376,A1234000103,Emirates,5814,87.36
4/9/2023,Citi Prestige,C134862,A1234000103,KFC,5651,59.5
12/7/2023,Citi Prestige,C119952,A1234000103,ITC Hotels,4121,87
11/21/2023,Citi Prestige,C168530,A1234000103,Zomato,5812,92.3
9/11/2023,Citi Prestige,C136099,A1234000103,Shell,4511,42.8
2/26/2023,Citi Prestige,C189098,A1234000103,Apollo Pharmacy,5814,90.8
6/5/2023,Citi Prestige,C145360,A1234000103,Apollo Pharmacy,5651,47.55
11/29/2023,Citi Prestige,C109092,A1234000103,Google Play,4511,21.8
3/16/2023,Citi Prestige,C142239,A1234000103,Nike,4511,36.5
3/7/2023,Citi Prestige,C185835,A1234000103,Nike,5541,73.92
8/26/2023,Citi Prestige,C195753,A1234000103,Rapido,5541,77.79
9/25/2023,Citi Prestige,C189778,A1234000103,Big Bazaar,5651,40
12/18/2023,Citi Prestige,C152751,A1234000103,PharmEasy,4722,97.8
8/5/2023,Citi Prestige,C191875,A1234000103,Airbnb,4722,36.1
1/21/2023,Citi Prestige,C192431,A1234000103,Domino's,5411,79.64
12/25/2023,Citi Prestige,C103391,A1234000103,Qatar Airways,7832,72.62
5/9/2023,Citi Prestige,C176460,A1234000103,MakeMyTrip,5814,39.7
8/19/2023,Citi Prestige,C161545,A1234000103,Zara,5814,31.14
10/8/2023,Citi Prestige,C102821,A1234000103,Uber,5732,80.7
11/19/2023,Citi Prestige,C160929,A1234000103,Malabar Gold,5541,64.3
5/30/2023,Citi Prestige,C177209,A1234000103,CaratLane,4121,49.7
6/13/2023,Citi Prestige,C100851,A1234000103,KFC,5912,40.08
8/15/2023,Citi Prestige,C123731,A1234000103,HPCL,5651,57.31
12/5/2023,Citi Prestige,C138577,A1234000103,Yatra,5732,72.9
10/1/2023,Citi Prestige,C100872,A1234000103,AJIO,4121,61.15
10/27/2023,Citi Prestige,C155384,A1234000103,Zara,5651,75.6
6/1/2023,Citi Prestige,C120542,A1234000103,Taj Hotels,4511,91.12
3/24/2023,Citi Prestige,C191685,A1234000103,Adidas,5651,42.79
5/5/2023,Citi Prestige,C122480,A1234000103,Qatar Airways,5812,10.6
3/28/2023,Citi Prestige,C107588,A1234000103,PVR Cinemas,7011,78.99
6/18/2023,Citi Prestige,C160427,A1234000103,Air India,7832,16.4
4/12/2023,Citi Prestige,C152623,A1234000103,PharmEasy,4511,98.21
8/11/2023,Citi Prestige,C143598,A1234000103,Adidas,5732,57.78
2/8/2023,Citi Prestige,C178130,A1234000103,Shell,5541,87.2
5/11/2023,Citi Prestige,C155181,A1234000103,Tanishq,4511,45.4
12/10/2023,Citi Prestige,C133666,A1234000103,Paytm,5944,12.47
6/12/2023,Citi Prestige,C115049,A1234000103,Emirates,5655,89.6
4/17/2023,Citi Prestige,C177177,A1234000103,Croma,5411,76.55
7/15/2023,Citi Prestige,C173211,A1234000103,BPCL,4722,35.7
6/12/2023,Citi Prestige,C138626,A1234000103,Singapore Airlines,6012,77.59
8/16/2023,Citi Prestige,C178119,A1234000103,Nike,5655,98.7
7/17/2023,Citi Prestige,C118827,A1234000103,Zara,5655,10.3
11/19/2023,Citi Prestige,C153446,A1234000103,Ola,4511,33.9
8/7/2023,Citi Prestige,C137134,A1234000103,Zomato,4722,95.9
4/7/2023,Citi Prestige,C134809,A1234000103,Booking.com,5311,53.3
11/8/2023,Citi Prestige,C123871,A1234000103,Nike,5812,23.2
8/16/2023,Citi Prestige,C105526,A1234000103,Vistara,7011,72.13
6/19/2023,Citi Prestige,C156628,A1234000103,Google Play,5912,71
1/26/2023,Citi Prestige,C186067,A1234000103,Myntra,5732,14.5
7/12/2023,Citi Prestige,C119070,A1234000103,Nike,5541,100.4
9/27/2023,Citi Prestige,C136427,A1234000103,Ola,5311,28.42
4/16/2023,Citi Prestige,C146359,A1234000103,Flipkart,5732,88.07
5/6/2023,Citi Prestige,C124801,A1234000103,CaratLane,5814,25
6/19/2023,Citi Prestige,C157146,A1234000103,Swiggy,5541,12.5
2/24/2023,Citi Prestige,C127647,A1234000103,INOX,5912,61.4
9/26/2023,Citi Prestige,C175263,A1234000103,Malabar Gold,5944,79.1
11/3/2023,Citi Prestige,C101695,A1234000103,Nike,5655,12.2
7/28/2023,Citi Prestige,C143999,A1234000103,H&M,4121,99.9
2/20/2023,Citi Prestige,C190022,A1234000103,Amazon,4511,87.19
10/14/2023,Citi Prestige,C110969,A1234000103,PVR Cinemas,5651,67.91
10/21/2023,Citi Prestige,C104787,A1234000103,Croma,6012,94.8
11/1/2023,Citi Prestige,C179502,A1234000103,ITC Hotels,5655,52.5
12/30/2023,Citi Prestige,C180579,A1234000103,Apple,4511,88.95
11/18/2023,Citi Prestige,C140749,A1234000103,INOX,5812,59.55
9/23/2023,Citi Prestige,C193286,A1234000103,Pantaloons,5912,85.5
2/26/2023,Citi Prestige,C141790,A1234000103,IndianOil,5651,75.03
10/1/2023,Citi Prestige,C133415,A1234000103,Decathlon,4121,16.7
11/11/2023,Citi Prestige,C128309,A1234000103,Air India,4121,54.34
4/11/2023,Citi Prestige,C132111,A1234000103,Vijay Sales,4511,72.3
5/17/2023,Citi Prestige,C145293,A1234000103,AJIO,5311,37.72
6/19/2023,Citi Prestige,C159933,A1234000103,Qatar Airways,7011,55.7
6/30/2023,Citi Prestige,C154491,A1234000103,IndiGo,5816,14.29
3/12/2023,Citi Prestige,C101708,A1234000103,Nike,4722,59.1
4/14/2023,Citi Prestige,C154937,A1234000103,Amazon,4722,19.5
5/22/2023,Citi Prestige,C117072,A1234000103,Malabar Gold,4511,35.11
4/2/2023,Citi Prestige,C154492,A1234000103,Apple,5812,11.96
7/31/2023,Citi Prestige,C127004,A1234000103,PhonePe,5411,65.06
2/3/2023,Citi Prestige,C194324,A1234000103,Tanishq,5411,16
12/4/2023,Citi Prestige,C120894,A1234000103,IndianOil,5912,97.4
8/24/2023,Citi Prestige,C107779,A1234000103,CaratLane,5812,48.11
11/2/2023,Citi Prestige,C113760,A1234000103,Uber,5311,55.67
8/2/2023,Citi Prestige,C147626,A1234000103,Big Bazaar,5651,13
12/2/2023,Citi Prestige,C103853,A1234000103,Shell,7011,96.1
12/12/2023,Citi Prestige,C164337,A1234000103,BPCL,7832,29.62
3/11/2023,Citi Prestige,C109581,A1234000103,Apple,5311,81.4
9/24/2023,Citi Prestige,C172045,A1234000103,Myntra,4511,41.66
1/30/2023,Citi Prestige,C171715,A1234000103,Tanishq,7011,55.56
10/26/2023,Citi Prestige,C179137,A1234000103,Yatra,5651,37
2/25/2023,Citi Prestige,C102064,A1234000103,Google Play,5655,43.3
11/29/2023,Citi Prestige,C194599,A1234000103,PVR Cinemas,5651,78.99
8/3/2023,Citi Prestige,C198658,A1234000103,Vijay Sales,5732,51.3
1/19/2023,Citi Prestige,C175908,A1234000103,Apple,7011,20.4
12/6/2023,Citi Prestige,C127137,A1234000103,Airbnb,7011,91.3
12/24/2023,Citi Prestige,C149647,A1234000103,Air India,5655,35.8
11/5/2023,Citi Prestige,C146566,A1234000103,Apollo Pharmacy,7011,61.2
5/28/2023,Citi Prestige,C110791,A1234000103,Amazon,7832,75.01
8/29/2023,Citi Prestige,C133826,A1234000103,Amazon,5912,43
3/10/2023,Citi Prestige,C167069,A1234000103,Zomato,5814,57.19
12/7/2023,Citi Prestige,C106440,A1234000103,Vistara,5732,86.4
9/23/2023,Citi Prestige,C116855,A1234000103,Zomato,5541,62.1
1/22/2023,Citi Prestige,C101215,A1234000103,BPCL,4121,53.34
4/8/2023,Citi Prestige,C136499,A1234000103,INOX,5651,71.55
5/4/2023,Citi Prestige,C102603,A1234000103,Pantaloons,5732,43.6
1/26/2023,Citi Prestige,C117319,A1234000103,Tanishq,7011,71.33
11/10/2023,Citi Prestige,C111405,A1234000103,BPCL,5816,18.99
11/24/2023,Citi Prestige,C128728,A1234000103,AJIO,6012,71.86
3/4/2023,Citi Prestige,C161670,A1234000103,Zomato,6012,77.2
8/31/2023,Citi Prestige,C138655,A1234000103,Uber,5732,88.8
2/26/2023,Citi Prestige,C182727,A1234000103,Air India,5814,50.19
6/6/2023,Citi Prestige,C103063,A1234000103,Apollo Pharmacy,5814,30.83
3/17/2023,Citi Prestige,C100753,A1234000103,H&M,5732,56.74
10/21/2023,Citi Prestige,C186084,A1234000103,Apple,5411,14.31
10/18/2023,Citi Prestige,C111612,A1234000103,Qatar Airways,5812,28.3
7/5/2023,Citi Prestige,C130356,A1234000103,IndianOil,5651,60.9
7/31/2023,Citi Prestige,C176470,A1234000103,PhonePe,5732,27.1
12/28/2023,Citi Prestige,C109622,A1234000103,Google Play,5541,51.65
7/10/2023,Citi Prestige,C181320,A1234000103,Apple,5816,53.92
11/10/2023,Citi Prestige,C150714,A1234000103,Zara,5912,29.65
5/30/2023,Citi Prestige,C122754,A1234000103,Paytm,5941,58.2
9/18/2023,Citi Prestige,C144229,A1234000103,BookMyShow,7832,86.2
8/21/2023,Citi Prestige,C185605,A1234000103,PhonePe,5411,31.3
12/16/2023,Citi Prestige,C177797,A1234000103,Flipkart,5912,100.32
1/2/2023,Citi Prestige,C123113,A1234000103,Vijay Sales,5541,52.6
1/28/2023,Citi Prestige,C190114,A1234000103,Adidas,5814,92.99
9/26/2023,Citi Prestige,C113695,A1234000103,Tanishq,6012,33.64
2/15/2023,Citi Prestige,C135326,A1234000103,HPCL,5732,100.5
7/4/2023,Citi Prestige,C174805,A1234000103,Amazon,5655,56.23
9/13/2023,Citi Prestige,C124438,A1234000103,IRCTC,5816,18.37
11/15/2023,Citi Prestige,C146081,A1234000103,PVR Cinemas,7011,38.05
1/20/2023,Citi Prestige,C146801,A1234000103,Google Play,5311,59.79
12/24/2023,Citi Prestige,C119582,A1234000103,Zara,7011,77.79
5/4/2023,Citi Prestige,C148903,A1234000103,Amazon,7011,63.92
12/6/2023,Citi Prestige,C139270,A1234000103,KFC,5732,54.82
1/9/2023,Citi Prestige,C180520,A1234000103,1mg,5732,55.7
3/6/2023,Citi Prestige,C165888,A1234000103,Rapido,6012,42.1
1/7/2023,Citi Prestige,C147951,A1234000103,BookMyShow,7011,84.4
11/16/2023,Citi Prestige,C156883,A1234000103,Google Play,7832,89.74
4/2/2023,Citi Prestige,C197104,A1234000103,Decathlon,5651,80.73
3/29/2023,Citi Prestige,C105985,A1234000103,Apple,5944,44.7
5/12/2023,Citi Prestige,C180261,A1234000103,Yatra,5541,61.7
7/18/2023,Citi Prestige,C160599,A1234000103,INOX,5732,57.3
7/22/2023,Citi Prestige,C159627,A1234000103,Air India,5814,48.29
12/5/2023,Citi Prestige,C123517,A1234000103,IndianOil,5814,42.52
12/19/2023,Citi Prestige,C104776,A1234000103,Flipkart,7011,52.1
8/4/2023,Citi Prestige,C150952,A1234000103,BookMyShow,5812,98.2
3/6/2023,Citi Prestige,C117490,A1234000103,Croma,5651,15.1
12/14/2023,Citi Prestige,C199027,A1234000103,KFC,5651,55.9
3/12/2023,Citi Prestige,C170220,A1234000103,Booking.com,5651,91.76
10/12/2023,Citi Prestige,C139486,A1234000103,Emirates,5812,38.2
8/17/2023,Citi Prestige,C180217,A1234000103,Domino's,4722,49.54
8/28/2023,Citi Prestige,C111625,A1234000103,DMart,5655,92.29
10/22/2023,Citi Prestige,C166030,A1234000103,MakeMyTrip,5411,100.83
10/10/2023,Citi Prestige,C113060,A1234000103,Myntra,5912,46.6
8/18/2023,Citi Prestige,C155872,A1234000103,Rapido,4722,82.88
3/8/2023,Citi Prestige,C141039,A1234000103,Decathlon,5912,24.75
5/30/2023,Citi Prestige,C109610,A1234000103,Air India,4511,60.9
3/25/2023,Citi Ultima,C111696,A1234000101,Adidas,7011,62.3
10/26/2023,Citi Ultima,C174666,A1234000101,Rapido,5732,77
6/28/2023,Citi Ultima,C178430,A1234000101,Marriott,5812,17.6
6/30/2023,Citi Ultima,C170784,A1234000101,Uber,5411,82.75
9/12/2023,Citi Ultima,C121424,A1234000101,Paytm,5651,64.5
11/1/2023,Citi Ultima,C124181,A1234000101,IndianOil,4511,59.72
11/30/2023,Citi Ultima,C143532,A1234000101,1mg,4511,35.2
2/20/2023,Citi Ultima,C179125,A1234000101,AJIO,5541,11.75
5/5/2023,Citi Ultima,C137601,A1234000101,Swiggy,5814,24.8
1/15/2023,Citi Ultima,C144669,A1234000101,Swiggy,5655,92.3
12/3/2023,Citi Ultima,C192582,A1234000101,Rapido,7011,100.88
1/6/2023,Citi Ultima,C106198,A1234000101,Taj Hotels,4722,48.15
4/13/2023,Citi Ultima,C196116,A1234000101,Amazon,5651,51.8
11/13/2023,Citi Ultima,C125370,A1234000101,Google Play,5651,65
7/14/2023,Citi Ultima,C109897,A1234000101,INOX,7011,56.12
5/30/2023,Citi Ultima,C186295,A1234000101,Yatra,4511,10.1
1/31/2023,Citi Ultima,C188963,A1234000101,Croma,7832,34.97
8/5/2023,Citi Ultima,C128104,A1234000101,DMart,7011,89.7
8/6/2023,Citi Ultima,C197777,A1234000101,Shell,5541,18.5
12/10/2023,Citi Ultima,C158527,A1234000101,Reliance Fresh,7011,75.1
5/10/2023,Citi Ultima,C134558,A1234000101,Yatra,5311,35.4
6/28/2023,Citi Ultima,C103915,A1234000101,Big Bazaar,7011,71.8
4/7/2023,Citi Ultima,C104201,A1234000101,Tanishq,5912,12.95
2/20/2023,Citi Ultima,C150949,A1234000101,KFC,6012,21.67
11/29/2023,Citi Ultima,C176631,A1234000101,Ola,7832,28.94
9/24/2023,Citi Ultima,C140529,A1234000101,Tanishq,7832,100.9
12/19/2023,Citi Ultima,C190783,A1234000101,Yatra,7832,90.1
3/25/2023,Citi Ultima,C132024,A1234000101,Uber,5311,69.37
7/16/2023,Citi Ultima,C107325,A1234000101,Adidas,5311,59.05
7/16/2023,Citi Ultima,C119148,A1234000101,CaratLane,5912,92
7/13/2023,Citi Ultima,C119797,A1234000101,1mg,5311,68.16
12/28/2023,Citi Ultima,C134474,A1234000101,Domino's,7011,46.7
8/3/2023,Citi Ultima,C134302,A1234000101,Rapido,5651,65.8
2/9/2023,Citi Ultima,C107432,A1234000101,KFC,4511,93.3
2/11/2023,Citi Ultima,C150548,A1234000101,Adidas,5411,80.77
11/14/2023,Citi Ultima,C169456,A1234000101,Croma,4722,48
10/4/2023,Citi Ultima,C192978,A1234000101,Flipkart,4511,49.5
12/15/2023,Citi Ultima,C124567,A1234000101,BookMyShow,5944,44.36
9/14/2023,Citi Ultima,C157115,A1234000101,Airbnb,5814,43.8
11/27/2023,Citi Ultima,C125059,A1234000101,H&M,5732,34.2
7/26/2023,Citi Ultima,C176241,A1234000101,Singapore Airlines,4511,41.4
9/18/2023,Citi Ultima,C106942,A1234000101,Zara,5912,100.1
9/10/2023,Citi Ultima,C101613,A1234000101,Ola,5411,22.25
7/24/2023,Citi Ultima,C153044,A1234000101,PharmEasy,5651,41.34
7/31/2023,Citi Ultima,C159419,A1234000101,Google Play,5814,80.25
8/9/2023,Citi Ultima,C172320,A1234000101,Pantaloons,5541,24.28
7/26/2023,Citi Ultima,C192362,A1234000101,Uber,5411,26.6
4/21/2023,Citi Ultima,C163349,A1234000101,BPCL,7011,61.32
9/2/2023,Citi Ultima,C118660,A1234000101,McDonald's,4121,35.5
11/30/2023,Citi Ultima,C126118,A1234000101,Swiggy,4511,11.86
3/17/2023,Citi Ultima,C197067,A1234000101,Malabar Gold,4511,63.97
11/18/2023,Citi Ultima,C160540,A1234000101,Swiggy,5814,42.16
5/11/2023,Citi Ultima,C162845,A1234000101,1mg,5651,40.6
10/8/2023,Citi Ultima,C124051,A1234000101,INOX,5651,46.4
10/26/2023,Citi Ultima,C125549,A1234000101,CaratLane,5411,93.3
6/22/2023,Citi Ultima,C196739,A1234000101,PharmEasy,5655,84.8
4/14/2023,Citi Ultima,C122220,A1234000101,Apollo Pharmacy,5812,53.7
5/18/2023,Citi Ultima,C145170,A1234000101,ITC Hotels,6012,94.6
11/11/2023,Citi Ultima,C171395,A1234000101,Amazon,5944,96.5
9/26/2023,Citi Ultima,C106553,A1234000101,IRCTC,5944,88.6
7/15/2023,Citi Ultima,C179855,A1234000101,KFC,5311,79.5
12/23/2023,Citi Ultima,C138938,A1234000101,Yatra,5411,68.07
2/26/2023,Citi Ultima,C176571,A1234000101,Zara,7011,97
2/20/2023,Citi Ultima,C147352,A1234000101,Singapore Airlines,4112,26.2
11/12/2023,Citi Ultima,C183050,A1234000101,Vistara,5816,49.5
1/10/2023,Citi Ultima,C169127,A1234000101,IndianOil,7832,22.5
7/11/2023,Citi Ultima,C103788,A1234000101,Swiggy,5541,86.22
8/31/2023,Citi Ultima,C136530,A1234000101,Marriott,4121,79.97
7/18/2023,Citi Ultima,C128665,A1234000101,1mg,4511,32.22
12/13/2023,Citi Ultima,C118209,A1234000101,Apple,5814,84.19
7/29/2023,Citi Ultima,C130857,A1234000101,Vijay Sales,4511,53.25
3/30/2023,Citi Ultima,C149540,A1234000101,Pantaloons,4511,38.4
10/26/2023,Citi Ultima,C179757,A1234000101,Uber,4511,42.2
6/10/2023,Citi Ultima,C172467,A1234000101,BPCL,5814,34.8
2/5/2023,Citi Ultima,C129588,A1234000101,Swiggy,5912,80.25
9/7/2023,Citi Ultima,C181600,A1234000101,Google Play,4121,20.03
3/13/2023,Citi Ultima,C161284,A1234000101,Big Bazaar,5814,64.3
11/16/2023,Citi Ultima,C106835,A1234000101,ITC Hotels,4511,72.7
11/1/2023,Citi Ultima,C114199,A1234000101,H&M,5651,69.3
1/3/2023,Citi Ultima,C145263,A1234000101,Booking.com,5814,27.46
10/8/2023,Citi Ultima,C198450,A1234000101,McDonald's,5912,13.6
2/15/2023,Citi Ultima,C131054,A1234000101,McDonald's,4121,97.6
2/14/2023,Citi Ultima,C188436,A1234000101,H&M,5814,27.21
2/10/2023,Citi Ultima,C157106,A1234000101,McDonald's,5651,92.9
4/11/2023,Citi Ultima,C185290,A1234000101,IndiGo,5651,25.45
2/9/2023,Citi Ultima,C133762,A1234000101,PharmEasy,4121,73.5
12/24/2023,Citi Ultima,C162284,A1234000101,Emirates,5812,85.6
10/8/2023,Citi Ultima,C110303,A1234000101,Rapido,4121,54.1
3/16/2023,Citi Ultima,C124127,A1234000101,Swiggy,4511,67.8
8/18/2023,Citi Ultima,C167509,A1234000101,Air India,5812,88.5
2/8/2023,Citi Ultima,C168535,A1234000101,IndianOil,5541,89.4
5/1/2023,Citi Ultima,C166121,A1234000101,Zara,7832,88.38
2/22/2023,Citi Ultima,C183796,A1234000101,Malabar Gold,4511,45.9
12/9/2023,Citi Ultima,C130047,A1234000101,Marriott,5912,89.9
10/25/2023,Citi Ultima,C155043,A1234000101,BookMyShow,7011,36.1
7/23/2023,Citi Ultima,C104662,A1234000101,CaratLane,5651,21.92
12/15/2023,Citi Ultima,C148226,A1234000101,Tanishq,5651,50.96
8/5/2023,Citi Ultima,C111005,A1234000101,Flipkart,5411,91.7
5/18/2023,Citi Ultima,C133902,A1234000101,Ola,4511,63.7
1/7/2023,Citi Ultima,C171939,A1234000101,Zomato,5732,14.17
9/19/2023,Citi Ultima,C127918,A1234000101,Adidas,5311,54.9
2/7/2023,Citi Ultima,C172862,A1234000101,INOX,4511,20.55
2/4/2023,Citi Ultima,C157134,A1234000101,IRCTC,4121,72.8
7/21/2023,Citi Ultima,C145411,A1234000101,MakeMyTrip,5651,64.15
6/8/2023,Citi Ultima,C159956,A1234000101,Amazon,5732,41.8
6/20/2023,Citi Ultima,C146387,A1234000101,Big Bazaar,5732,60.6
9/18/2023,Citi Ultima,C136902,A1234000101,Decathlon,7011,24.29
6/5/2023,Citi Ultima,C129997,A1234000101,AJIO,7011,98.94
9/15/2023,Citi Ultima,C134564,A1234000101,IRCTC,5732,57.1
2/14/2023,Citi Ultima,C158514,A1234000101,Apollo Pharmacy,5651,55.74
6/20/2023,Citi Ultima,C149636,A1234000101,Apple,7832,34.95
12/22/2023,Citi Ultima,C145582,A1234000101,Amazon,7832,56.8
3/13/2023,Citi Ultima,C184928,A1234000101,Amazon,4511,92.02
3/12/2023,Citi Ultima,C136805,A1234000101,Adidas,6012,44.26
2/27/2023,Citi Ultima,C125492,A1234000101,Zara,7011,50.63
10/19/2023,Citi Ultima,C135693,A1234000101,Croma,4511,39.4
3/9/2023,Citi Ultima,C139101,A1234000101,Airbnb,4121,32.97
5/22/2023,Citi Ultima,C152999,A1234000101,Zomato,4511,84.9
8/19/2023,Citi Ultima,C160594,A1234000101,Croma,7011,89.72
2/26/2023,Citi Ultima,C175317,A1234000101,Qatar Airways,5944,70
7/1/2023,Citi Ultima,C179671,A1234000101,Flipkart,5912,82.7
6/4/2023,Citi Ultima,C168629,A1234000101,BPCL,5541,69.54
12/21/2023,Citi Ultima,C161226,A1234000101,Malabar Gold,5651,79
7/10/2023,Citi Ultima,C174943,A1234000101,KFC,4511,23.7
